ticker,날짜,O,H,L,C,V
1028,2021-12-03,388.21,393.3,386.42,391.96,127840348
1028,2021-12-06,389.95,394.4,387.58,392.85,124900731
1028,2021-12-07,392.88,396.46,391.29,396.31,157041371
1028,2021-12-08,399.89,402.34,396.32,397.27,140133384
1028,2021-12-09,398.19,401.13,396.93,401.13,159053924
1028,2021-12-10,398.21,399.12,396.58,397.97,92722061
1028,2021-12-13,399.38,403.37,396.83,397.27,113328182
1028,2021-12-14,394.54,397.02,393.5,395.41,116495624
1028,2021-12-15,393.99,395.76,392.85,395.66,88943348
1028,2021-12-16,398.93,399.68,395.19,397.68,94125586
1028,2021-12-17,394.46,399.02,394.26,398.96,134697578
1028,2021-12-20,396.42,396.61,390.92,391.37,97270477
1028,2021-12-21,394.35,395.28,391.19,393.95,105997690
1028,2021-12-22,396.82,398.06,394.77,396.07,100313358
1028,2021-12-23,397.98,398.36,395.71,398.15,105281612
1028,2021-12-24,399.72,402.46,399.66,400.53,102503125
1028,2021-12-27,400.61,401.07,398.31,398.61,103635956
1028,2021-12-28,399.56,401.21,397.24,401.21,169712212
1028,2021-12-29,398.74,399.16,395.85,396.72,169048470
1028,2021-12-30,397.13,398.59,393.89,394.19,103887032
1028,2022-01-03,397.16,399.44,394.26,395.51,97581473
1028,2022-01-04,396.01,396.71,393.35,395.4,117160885
1028,2022-01-05,394.91,395.2,387.56,390.39,175488530
1028,2022-01-06,386.59,390.51,385.3,386.22,152386576
1028,2022-01-07,388.3,391.75,388.06,390.85,114276571
1028,2022-01-10,389.68,390.24,384.79,387.52,139103010
1028,2022-01-11,388.32,390.43,386.26,388.97,133428702
1028,2022-01-12,392.29,394.87,391.96,394.66,210105987
1028,2022-01-13,395.68,395.93,392.52,393.0,151714327
1028,2022-01-14,389.66,390.81,386.25,387.45,146048033
1028,2022-01-17,387.0,387.33,381.56,383.81,135817575
1028,2022-01-18,385.07,385.63,379.79,381.01,127939028
1028,2022-01-19,377.75,381.91,376.74,378.21,126170181
1028,2022-01-20,377.97,380.45,376.49,380.39,114098651
1028,2022-01-21,376.74,377.69,373.35,376.08,134237431
1028,2022-01-24,374.64,375.45,369.63,371.3,112639984
1028,2022-01-25,370.3,370.73,359.85,362.39,142181165
1028,2022-01-26,363.72,365.31,360.47,360.83,109342528
1028,2022-01-27,360.83,363.11,348.55,348.58,158318286
1028,2022-01-28,350.29,358.84,347.28,357.98,146975846
1028,2022-02-03,364.07,366.13,361.6,361.6,125482179
1028,2022-02-04,363.1,366.79,361.84,366.34,109788153
1028,2022-02-07,365.4,365.4,359.59,362.92,135534006
1028,2022-02-08,365.91,367.32,360.78,363.48,133105733
1028,2022-02-09,367.02,368.65,365.79,368.65,117910162
1028,2022-02-10,371.84,372.86,369.3,371.57,180487876
1028,2022-02-11,367.54,371.35,366.9,368.61,161469119
1028,2022-02-14,364.36,365.97,360.46,362.98,146971729
1028,2022-02-15,364.44,364.79,358.75,360.43,140833154
1028,2022-02-16,365.96,367.66,364.64,367.3,108436280
1028,2022-02-17,368.11,373.03,365.48,369.55,209730967
1028,2022-02-18,365.57,369.32,364.69,368.55,137053118
1028,2022-02-21,362.83,368.75,361.14,368.29,109544039
1028,2022-02-22,362.93,364.81,360.74,363.51,162875958
1028,2022-02-23,366.25,366.58,362.39,364.44,139928097
1028,2022-02-24,360.05,360.77,354.01,355.04,167277164
1028,2022-02-25,358.79,360.85,357.02,358.44,154972994
1028,2022-02-28,356.59,361.54,355.77,361.54,237317520
1028,2022-03-02,361.52,362.81,359.89,360.59,170944083
1028,2022-03-03,364.37,367.4,363.99,367.06,167176676
1028,2022-03-04,365.35,365.54,360.19,361.69,237190017
1028,2022-03-07,356.59,356.59,351.91,353.03,193155373
1028,2022-03-08,348.12,352.82,346.85,349.38,185897543
1028,2022-03-10,354.33,358.27,354.33,358.01,212652188
1028,2022-03-11,355.95,356.85,353.26,355.31,182548310
1028,2022-03-14,354.72,356.48,352.82,354.61,163912346
1028,2022-03-15,352.34,353.9,350.38,351.03,149108189
1028,2022-03-16,354.88,356.29,351.97,356.09,125092760
1028,2022-03-17,362.39,364.18,361.36,361.46,172536469
1028,2022-03-18,361.16,362.78,359.6,362.33,155321051
1028,2022-03-21,363.81,363.86,358.41,358.77,117142394
1028,2022-03-22,358.76,362.11,358.61,361.66,120703024
1028,2022-03-23,364.06,366.4,362.89,364.84,137431069
1028,2022-03-24,361.83,363.5,360.4,363.38,149348495
1028,2022-03-25,364.76,364.92,361.34,362.06,119074647
1028,2022-03-28,360.63,363.25,358.7,362.06,136535025
1028,2022-03-29,364.18,365.56,362.27,363.77,132695450
1028,2022-03-30,366.17,366.82,363.64,364.5,141643855
1028,2022-03-31,364.1,367.01,363.94,365.61,388609487
1028,2022-04-01,363.97,364.1,361.54,363.19,446847689
1028,2022-04-04,361.85,365.08,360.69,364.94,171554087
1028,2022-04-05,366.08,366.67,363.67,364.74,244226348
1028,2022-04-06,362.04,362.96,360.52,361.01,176510187
1028,2022-04-07,358.43,358.92,355.37,355.73,193937391
1028,2022-04-08,356.86,357.62,354.27,356.01,166111896
1028,2022-04-11,354.47,357.73,353.78,355.78,131522527
1028,2022-04-12,353.51,354.83,351.37,352.32,129717478
1028,2022-04-13,353.83,359.43,353.3,359.0,177428230
1028,2022-04-14,359.23,359.29,356.17,357.38,159155308
1028,2022-04-15,354.35,355.1,352.63,353.84,142642668
1028,2022-04-18,352.19,354.87,351.46,353.63,110996402
1028,2022-04-19,355.77,358.53,355.29,357.36,130216350
1028,2022-04-20,357.14,358.28,354.93,357.52,148872727
1028,2022-04-21,358.33,360.74,358.24,359.02,148564837
1028,2022-04-22,355.54,356.08,353.64,355.43,214761534
1028,2022-04-25,351.36,352.26,348.91,348.98,139465955
1028,2022-04-26,351.33,352.2,350.38,350.67,122916877
1028,2022-04-27,346.42,346.78,343.76,346.21,146757175
1028,2022-04-28,348.61,350.16,346.02,350.16,164684493
1028,2022-04-29,350.43,355.34,349.73,355.08,182270799
1028,2022-05-02,351.31,354.53,350.94,354.02,131468536
1028,2022-05-03,354.28,356.45,353.12,353.32,132700189
1028,2022-05-04,354.85,356.05,352.27,353.85,279177321
1028,2022-05-06,350.26,350.26,347.98,349.0,622950942
1028,2022-05-09,347.71,349.4,344.84,345.41,256536775
1028,2022-05-10,343.22,344.73,338.46,343.67,249371132
1028,2022-05-11,342.22,344.45,341.22,343.44,184518723
1028,2022-05-12,340.14,343.03,337.65,337.94,262823514
1028,2022-05-13,340.49,345.82,339.72,345.5,187355684
1028,2022-05-16,348.13,348.88,343.52,343.94,231878012
1028,2022-05-17,345.14,347.91,345.13,347.53,171093883
1028,2022-05-18,349.62,351.2,347.15,348.34,166291214
1028,2022-05-19,341.07,344.1,340.55,343.24,196527465
1028,2022-05-20,345.15,349.68,344.89,349.29,133213782
1028,2022-05-23,351.16,351.41,348.48,350.34,183164939
1028,2022-05-24,349.02,349.79,344.08,344.08,150996891
1028,2022-05-25,346.34,347.6,343.51,345.6,125139646
1028,2022-05-26,345.54,349.03,342.65,344.26,126445367
1028,2022-05-27,348.42,349.11,347.15,348.04,133072930
1028,2022-05-30,351.53,352.85,350.07,352.49,151012831
1028,2022-05-31,351.79,354.72,350.01,354.54,266678105
1028,2022-06-02,352.29,352.81,349.55,350.51,196091386
1028,2022-06-03,353.47,353.93,351.1,352.01,134646639
1028,2022-06-07,350.04,350.53,345.02,345.67,135311555
1028,2022-06-08,346.46,348.11,345.56,346.22,123302092
1028,2022-06-09,345.35,346.82,343.69,346.62,191391854
1028,2022-06-10,342.32,343.25,340.66,341.89,136208016
1028,2022-06-13,335.76,335.97,329.88,329.88,163805809
1028,2022-06-14,325.68,329.27,323.36,328.23,174250564
1028,2022-06-15,327.7,328.3,320.29,322.21,159365415
1028,2022-06-16,326.72,328.84,321.54,322.25,138751851
1028,2022-06-17,316.36,320.71,314.79,320.09,197274709
1028,2022-06-20,321.46,321.62,311.71,314.44,151134778
1028,2022-06-21,315.95,318.74,313.66,316.38,120058757
1028,2022-06-22,317.47,317.63,308.08,308.08,161699987
1028,2022-06-23,308.81,310.94,304.13,305.45,197731766
1028,2022-06-24,307.47,313.42,306.27,312.07,137827106
1028,2022-06-27,314.31,319.08,311.85,316.2,136483261
1028,2022-06-28,316.65,319.11,315.19,319.11,117270107
1028,2022-06-29,314.33,315.16,312.52,312.86,132702473
1028,2022-06-30,311.2,311.63,307.2,307.2,143728581
1028,2022-07-01,308.72,310.55,301.95,304.02,136341014
1028,2022-07-04,304.46,305.82,300.82,304.01,128355599
1028,2022-07-05,307.15,309.99,305.35,309.03,110061662
1028,2022-07-06,307.14,307.9,302.06,302.28,156255459
1028,2022-07-07,304.3,310.07,304.2,308.31,126308391
1028,2022-07-08,310.73,313.01,310.02,310.15,108520280
1028,2022-07-11,311.05,311.86,307.97,308.29,94922551
1028,2022-07-12,306.94,307.56,303.32,305.03,107070512
1028,2022-07-13,306.24,308.62,304.99,306.59,110889577
1028,2022-07-14,304.7,307.93,303.65,305.35,115966729
1028,2022-07-15,307.45,308.14,302.1,307.91,125245332
1028,2022-07-18,311.06,315.17,310.6,314.87,113852019
1028,2022-07-19,313.38,314.06,311.81,313.9,95255739
1028,2022-07-20,319.15,319.68,315.48,316.02,113805602
1028,2022-07-21,316.22,320.14,316.22,319.68,91222451
1028,2022-07-22,319.12,320.94,317.0,317.33,120586339
1028,2022-07-25,316.4,320.07,316.2,318.34,94023603
1028,2022-07-26,317.39,319.91,317.03,319.61,87527181
1028,2022-07-27,319.83,320.04,317.3,319.74,88689057
1028,2022-07-28,322.89,323.73,320.76,321.62,131104836
1028,2022-07-29,324.38,325.83,321.95,323.31,163690816
1028,2022-08-01,322.14,324.31,320.86,322.97,111147238
1028,2022-08-02,322.64,322.85,320.21,321.64,113133823
1028,2022-08-03,321.48,323.8,320.25,323.8,93895638
1028,2022-08-04,326.11,326.4,324.38,325.47,110170799
1028,2022-08-05,326.71,328.47,326.36,327.5,119887687
1028,2022-08-08,326.05,327.45,325.21,327.23,113665684
1028,2022-08-09,327.21,328.62,325.28,328.11,121621764
1028,2022-08-10,326.3,326.43,323.86,324.35,134971484
1028,2022-08-11,328.2,329.92,327.74,329.92,140037693
1028,2022-08-12,329.23,331.12,329.07,330.67,138074595
1028,2022-08-16,332.68,333.47,331.08,331.78,131425519
1028,2022-08-17,332.11,333.24,329.3,329.91,105787944
1028,2022-08-18,327.47,329.94,326.06,328.8,101500352
1028,2022-08-19,329.06,329.08,326.34,326.79,125260656
1028,2022-08-22,323.29,324.42,321.83,322.77,93521614
1028,2022-08-23,320.85,321.5,318.26,318.69,118040664
1028,2022-08-24,320.15,320.99,318.16,319.86,156496654
1028,2022-08-25,321.58,323.63,320.81,323.63,130657394
1028,2022-08-26,325.36,326.59,323.3,323.91,188815787
1028,2022-08-29,317.45,317.47,315.48,316.35,203734909
1028,2022-08-30,317.97,320.0,316.94,319.49,133480207
1028,2022-08-31,316.96,323.37,316.26,322.96,228418331
1028,2022-09-01,318.74,318.76,315.02,315.02,183420887
1028,2022-09-02,316.46,316.74,312.18,312.92,133783288
1028,2022-09-05,313.09,315.22,310.91,312.47,112444002
1028,2022-09-06,313.36,314.97,311.69,313.01,91544623
1028,2022-09-07,310.86,311.1,306.69,308.16,146286610
1028,2022-09-08,310.23,310.51,308.26,309.12,149121338
1028,2022-09-13,313.93,319.37,313.93,318.56,150586396
1028,2022-09-14,310.08,313.94,309.06,312.74,118207469
1028,2022-09-15,313.15,313.84,310.63,310.63,111218127
1028,2022-09-16,308.58,309.54,307.03,308.69,135937347
1028,2022-09-19,309.58,309.89,305.68,306.49,101185844
1028,2022-09-20,308.76,309.98,306.79,307.54,96957189
1028,2022-09-21,305.09,306.07,303.77,304.67,104487486
1028,2022-09-22,300.67,302.19,299.3,301.65,114961979
1028,2022-09-23,301.48,302.09,296.85,297.74,114627043
1028,2022-09-26,293.65,293.96,289.01,289.77,177691607
1028,2022-09-27,290.27,290.75,286.76,290.2,152309861
1028,2022-09-28,287.66,289.75,280.8,283.19,160839496
1028,2022-09-29,286.6,287.81,282.56,282.65,128427289
1028,2022-09-30,281.75,284.35,278.39,281.36,143737637
1028,2022-10-04,286.25,288.96,285.42,288.27,120019411
1028,2022-10-05,293.87,294.47,287.44,289.05,138906604
1028,2022-10-06,291.2,293.32,290.09,291.26,93858156
1028,2022-10-07,288.35,292.2,287.84,290.41,128156449
1028,2022-10-11,284.39,284.96,282.04,284.96,127821691
1028,2022-10-12,285.23,287.52,284.32,287.09,120861623
1028,2022-10-13,286.27,286.36,282.57,282.57,133288668
1028,2022-10-14,287.59,290.32,286.59,289.36,132068992
1028,2022-10-17,285.89,290.04,284.91,289.57,111596605
1028,2022-10-18,293.34,293.78,289.77,293.59,117118415
1028,2022-10-19,293.41,295.34,290.9,291.29,110850949
1028,2022-10-20,289.33,290.07,286.5,288.61,136903626
1028,2022-10-21,287.68,290.38,287.44,288.57,102369328
1028,2022-10-24,293.6,294.24,290.52,291.47,116175715
1028,2022-10-25,291.29,293.75,290.53,291.58,116351408
1028,2022-10-26,292.21,295.28,291.4,293.85,122301108
1028,2022-10-27,295.85,299.19,295.01,298.82,176203960
1028,2022-10-28,296.8,298.45,294.65,295.06,131077655
1028,2022-10-31,298.61,300.05,296.45,299.58,121050404
1028,2022-11-01,300.53,304.01,299.84,303.88,272490446
1028,2022-11-02,302.49,305.1,302.02,303.87,192341328
1028,2022-11-03,298.55,303.8,297.62,301.66,179815599
1028,2022-11-04,301.16,304.33,299.46,304.33,182715250
1028,2022-11-07,306.08,308.15,305.05,307.87,148868512
1028,2022-11-08,310.08,312.57,309.21,312.01,142951839
1028,2022-11-09,313.4,316.09,312.54,315.23,162126788
1028,2022-11-10,312.63,314.91,311.13,311.13,149974585
1028,2022-11-11,320.47,323.51,319.97,323.09,236342179
1028,2022-11-14,323.41,324.73,320.86,321.53,267590481
1028,2022-11-15,322.76,323.03,319.96,322.31,144811100
1028,2022-11-16,322.98,322.98,318.02,321.96,177085550
1028,2022-11-17,319.98,320.35,316.75,316.75,157359350
1028,2022-11-18,317.63,320.7,316.7,317.12,136518686
1028,2022-11-21,317.22,317.65,312.99,314.67,123416831
1028,2022-11-22,312.88,315.09,311.69,312.02,115972431
1028,2022-11-23,314.84,315.24,312.65,314.11,148269042
1028,2022-11-24,316.6,317.33,315.27,317.3,99544201
1028,2022-11-25,317.28,318.1,315.76,316.07,102914786
1028,2022-11-28,313.89,313.89,311.28,312.21,96035031
1028,2022-11-29,311.79,315.74,311.07,315.58,94417485
1028,2022-11-30,314.35,321.01,314.2,321.0,189080122
1028,2022-12-01,325.37,325.49,321.44,322.02,130317465
1028,2022-12-02,320.76,320.76,315.02,315.02,114750435
1028,2022-12-05,316.26,317.07,312.92,313.91,113970929
1028,2022-12-06,310.9,313.34,309.7,310.14,100040512
1028,2022-12-07,309.11,310.25,308.08,308.27,92852286
1028,2022-12-08,308.78,309.0,306.01,308.24,121095343
1028,2022-12-09,309.81,312.06,308.76,311.63,113451366
1028,2022-12-12,309.38,310.69,308.7,309.64,85706449
1028,2022-12-13,311.26,311.85,308.54,309.56,101876943
1028,2022-12-14,310.87,313.41,310.57,313.23,83853551
1028,2022-12-15,310.73,311.98,307.73,307.73,95261751
1028,2022-12-16,303.48,307.48,303.09,307.48,114653592
1028,2022-12-19,306.33,307.99,305.19,306.77,77963325
1028,2022-12-20,305.65,306.58,302.96,304.05,88754764
1028,2022-12-21,305.84,305.99,302.92,303.23,76956809
1028,2022-12-22,304.66,307.48,303.96,307.48,233308281
1028,2022-12-23,303.14,304.42,301.47,302.07,94834788
1028,2022-12-26,301.76,302.97,300.66,302.27,78881090
1028,2022-12-27,303.77,305.02,302.83,304.22,122967923
1028,2022-12-28,299.36,299.36,296.59,297.09,137294971
1028,2022-12-29,294.98,295.94,291.1,291.1,114466989
1028,2023-01-02,292.9,294.02,289.19,289.79,92544049
1028,2023-01-03,290.64,290.95,284.32,289.58,106623597
1028,2023-01-04,288.34,296.7,287.94,295.98,109947475
1028,2023-01-05,297.65,299.69,296.01,297.87,137287857
1028,2023-01-06,296.69,303.1,296.4,301.53,121021827
1028,2023-01-09,305.1,309.81,304.57,309.69,121175378
1028,2023-01-10,308.69,312.0,308.24,309.57,111372904
1028,2023-01-11,311.66,312.57,309.1,310.38,102603792
1028,2023-01-12,312.71,312.96,309.7,310.7,130719268
1028,2023-01-13,312.34,315.44,311.96,313.77,128647491
1028,2023-01-16,314.41,317.63,314.16,316.04,119827727
1028,2023-01-17,316.22,316.56,312.92,313.75,101245946
1028,2023-01-18,313.62,314.14,310.11,311.91,93051501
1028,2023-01-19,310.08,313.81,310.04,313.81,86249920
1028,2023-01-20,313.99,315.76,312.59,315.58,78972658
1028,2023-01-25,320.81,321.48,319.75,320.76,97520618
1028,2023-01-26,321.82,325.57,320.49,325.57,117869448
1028,2023-01-27,326.22,329.71,324.98,327.98,156157976
1028,2023-01-30,328.09,328.97,322.35,322.67,141804259
1028,2023-01-31,322.71,323.26,317.09,317.26,194662939
1028,2023-02-01,320.54,321.64,318.61,321.19,140522119
1028,2023-02-02,325.94,326.73,321.97,323.93,152767019
1028,2023-02-03,323.58,326.49,322.39,325.86,122861528
1028,2023-02-06,322.9,323.71,318.82,318.83,115868857
1028,2023-02-07,319.36,321.45,318.2,320.55,113208908
1028,2023-02-08,323.27,326.43,322.81,325.63,121204143
1028,2023-02-09,323.71,325.8,322.83,324.9,131429938
1028,2023-02-10,323.3,324.18,321.62,323.69,125805632
1028,2023-02-13,322.66,323.04,319.78,321.75,121921807
1028,2023-02-14,324.5,325.8,322.83,323.47,103203572
1028,2023-02-15,324.43,324.54,317.41,317.99,136826891
1028,2023-02-16,320.0,324.35,319.63,324.1,133653388
1028,2023-02-17,320.15,323.67,320.01,320.78,119733349
1028,2023-02-20,321.07,322.97,318.15,321.79,113034378
1028,2023-02-21,322.16,322.88,320.02,321.56,117781252
1028,2023-02-22,317.94,318.74,315.83,315.94,131261010
1028,2023-02-23,317.77,321.13,317.09,319.44,144600247
1028,2023-02-24,319.89,321.27,316.8,316.94,120132137
1028,2023-02-27,314.29,314.43,311.63,313.94,109326079
1028,2023-02-28,315.75,317.69,314.13,314.8,131219879
1028,2023-03-02,315.3,318.88,314.4,316.26,134687411
1028,2023-03-03,317.69,318.3,315.3,316.36,113903621
1028,2023-03-06,319.22,321.29,317.87,320.94,126067650
1028,2023-03-07,320.04,321.92,319.64,319.8,132305543
1028,2023-03-08,316.14,316.88,314.77,315.38,143256632
1028,2023-03-09,316.57,317.19,313.59,314.04,166456519
1028,2023-03-10,310.15,311.55,309.12,310.65,121792716
1028,2023-03-13,311.77,313.69,308.03,313.21,125377574
1028,2023-03-14,310.18,310.35,305.45,305.58,129872521
1028,2023-03-15,309.75,311.42,307.81,309.1,112057164
1028,2023-03-16,305.87,309.27,304.63,308.39,111884405
1028,2023-03-17,312.2,312.68,309.8,312.07,126075336
1028,2023-03-20,311.59,313.44,309.39,309.49,89484091
1028,2023-03-21,311.86,312.05,309.64,310.36,84166007
1028,2023-03-22,313.33,314.26,311.94,314.11,93689456
1028,2023-03-23,311.51,315.75,311.41,315.75,111562635
1028,2023-03-24,315.17,315.86,312.49,314.3,110748782
1028,2023-03-27,314.83,314.84,311.24,312.85,100986815
1028,2023-03-28,314.15,316.36,313.49,316.36,120382700
1028,2023-03-29,315.68,317.03,314.94,317.01,152849174
1028,2023-03-30,318.51,319.48,316.78,318.05,187349495
1028,2023-03-31,319.6,322.54,319.17,322.03,194244791
1028,2023-04-03,323.18,323.21,319.73,320.38,137960709
1028,2023-04-04,320.97,322.85,320.24,321.75,155302511
1028,2023-04-05,322.04,323.96,321.35,323.56,121196254
1028,2023-04-06,322.37,322.4,317.78,317.82,145369418
1028,2023-04-07,321.29,323.89,320.53,323.36,137010801
1028,2023-04-10,323.27,327.89,323.07,326.38,144407683
1028,2023-04-11,328.0,331.58,326.87,330.87,148445298
1028,2023-04-12,330.88,332.8,329.77,332.09,252054775
1028,2023-04-13,330.06,333.09,329.63,333.09,172637257
1028,2023-04-14,335.42,335.77,332.49,333.68,298774120
1028,2023-04-17,333.62,334.3,332.18,333.92,244966264
1028,2023-04-18,334.93,334.97,331.35,333.5,238293765
1028,2023-04-19,333.34,334.96,332.96,333.77,167721804
1028,2023-04-20,332.42,333.65,331.18,332.66,176356265
1028,2023-04-21,332.08,332.49,329.56,330.94,146584565
1028,2023-04-24,329.99,330.35,328.06,328.7,133289353
1028,2023-04-25,329.7,329.88,322.47,324.48,163595334
1028,2023-04-26,324.57,325.61,323.3,323.97,142148721
1028,2023-04-27,323.78,325.74,321.18,325.09,147056984
1028,2023-04-28,327.35,328.56,324.77,326.46,156835928
1028,2023-05-02,326.99,329.49,326.74,329.09,113909989
1028,2023-05-03,326.99,327.93,325.83,326.52,103770971
1028,2023-05-04,325.75,326.33,324.26,326.17,98920127
1028,2023-05-08,329.01,330.05,328.2,328.9,98841107
1028,2023-05-09,328.68,328.92,326.81,328.22,90984451
1028,2023-05-10,327.73,327.9,324.94,326.04,97556890
1028,2023-05-11,327.18,328.43,325.28,325.28,99132850
1028,2023-05-12,324.83,325.24,322.97,323.61,99540028
1028,2023-05-15,322.99,324.56,321.61,324.46,89271062
1028,2023-05-16,327.01,327.72,324.6,325.31,104620587
1028,2023-05-17,325.61,327.54,324.82,326.61,92270295
1028,2023-05-18,329.07,329.87,327.68,329.84,94713526
1028,2023-05-19,332.67,334.27,332.0,334.23,108741473
1028,2023-05-22,334.5,337.66,333.43,336.27,111137782
1028,2023-05-23,337.32,338.54,336.37,337.09,88884243
1028,2023-05-24,335.36,337.32,335.09,336.49,95146291
1028,2023-05-25,337.72,338.2,334.98,335.35,94201019
1028,2023-05-26,336.87,338.06,335.89,337.11,106705040
1028,2023-05-30,340.53,341.74,339.73,341.5,130052607
1028,2023-05-31,341.55,342.51,339.04,339.12,191231879
1028,2023-06-01,338.36,339.61,337.29,338.08,96806263
1028,2023-06-02,340.57,342.68,340.12,342.67,97314317
1028,2023-06-05,344.89,344.95,343.04,343.91,117539485
1028,2023-06-07,344.76,345.63,343.03,343.22,115841143
1028,2023-06-08,342.16,342.75,340.48,342.75,155259133
1028,2023-06-09,344.28,347.42,343.34,346.79,139698171
1028,2023-06-12,347.54,348.18,343.7,344.57,115930437
1028,2023-06-13,346.92,347.46,345.38,346.39,119445575
1028,2023-06-14,346.49,346.88,343.69,344.65,124557596
1028,2023-06-15,345.93,346.58,342.72,343.19,117106186
1028,2023-06-16,345.09,345.35,343.13,345.17,153589066
1028,2023-06-19,344.36,344.55,341.98,343.13,120263306
1028,2023-06-20,341.98,343.02,341.15,342.58,157399274
1028,2023-06-21,341.48,342.03,338.98,339.44,126950283
1028,2023-06-22,338.52,341.56,338.46,341.12,103389274
1028,2023-06-23,341.95,342.21,338.21,338.45,100435756
1028,2023-06-26,338.38,340.78,337.62,340.38,101453098
1028,2023-06-27,340.42,340.45,338.65,340.32,97622170
1028,2023-06-28,341.38,341.6,337.6,338.41,96687412
1028,2023-06-29,338.46,340.34,336.39,336.39,105438937
1028,2023-06-30,337.56,338.98,335.04,337.95,103950018
1028,2023-07-03,340.26,343.5,340.07,343.08,98769880
1028,2023-07-04,343.54,343.88,341.42,341.59,103848869
1028,2023-07-05,341.47,342.82,338.93,339.04,130507262
1028,2023-07-06,338.19,338.88,335.55,336.2,146366854
1028,2023-07-07,334.79,334.79,330.33,331.57,134887011
1028,2023-07-10,331.82,333.6,330.39,330.84,116841484
1028,2023-07-11,333.47,337.02,332.91,337.02,147277345
1028,2023-07-12,336.82,339.46,336.15,339.46,185295511
1028,2023-07-13,341.6,343.01,341.1,341.13,154057328
1028,2023-07-14,343.49,346.93,342.9,346.93,155034900
1028,2023-07-17,345.38,346.98,344.74,345.75,150885641
1028,2023-07-18,346.49,346.98,342.9,343.38,131142906
1028,2023-07-19,345.61,345.69,341.78,343.11,123777034
1028,2023-07-20,341.37,343.29,340.62,341.67,116380034
1028,2023-07-21,339.19,342.39,337.45,342.39,130846247
1028,2023-07-24,341.98,345.87,340.67,344.32,151453723
1028,2023-07-25,345.78,346.27,342.93,344.92,200892226
1028,2023-07-26,345.18,345.42,339.53,340.56,296536749
1028,2023-07-27,341.64,345.5,340.58,344.76,238862076
1028,2023-07-28,343.55,344.34,341.31,344.03,197315869
1028,2023-07-31,346.5,347.18,344.72,345.62,168147750
1028,2023-08-01,347.35,351.23,346.56,351.0,171252619
1028,2023-08-02,349.1,349.74,343.25,343.8,173994097
1028,2023-08-03,344.8,345.05,340.1,341.54,169190939
1028,2023-08-04,341.6,342.72,340.62,341.25,118843923
1028,2023-08-07,339.6,343.18,339.46,339.68,117858472
1028,2023-08-08,342.12,342.62,337.25,337.95,127774416
1028,2023-08-09,339.0,342.38,338.45,341.61,115524453
1028,2023-08-10,339.69,340.46,339.09,340.46,164733982
1028,2023-08-11,341.88,343.03,338.8,338.98,128907642
1028,2023-08-14,338.58,339.52,335.28,336.33,125087415
1028,2023-08-16,333.69,334.17,330.54,331.28,126659888
1028,2023-08-17,329.63,330.43,325.74,330.23,117989700
1028,2023-08-18,326.9,330.65,326.24,328.42,119156122
1028,2023-08-21,329.45,331.09,328.3,328.84,100072004
1028,2023-08-22,331.65,332.53,328.69,329.7,93980650
1028,2023-08-23,328.95,330.22,327.87,329.15,87579120
1028,2023-08-24,333.14,334.04,332.14,333.82,105020379
1028,2023-08-25,329.31,331.4,328.66,330.25,82419945
1028,2023-08-28,332.1,332.67,330.87,332.53,95135763
1028,2023-08-29,333.57,334.46,332.7,333.76,88518037
1028,2023-08-30,337.11,337.69,334.94,334.94,89254989
1028,2023-08-31,335.38,336.06,333.39,334.75,146249137
1028,2023-09-01,334.11,338.95,334.07,338.28,119773878
1028,2023-09-04,339.1,341.02,337.6,341.02,96694641
1028,2023-09-05,340.15,341.45,339.25,340.29,82753176
1028,2023-09-06,339.66,340.48,337.36,337.85,91705977
1028,2023-09-07,336.93,338.02,335.08,336.74,88385491
1028,2023-09-08,336.29,336.66,333.92,336.4,79833140
1028,2023-09-11,336.52,337.62,335.33,337.58,112564980
1028,2023-09-12,338.51,338.81,335.28,335.54,94675658
1028,2023-09-13,335.83,337.61,334.67,335.99,106778784
1028,2023-09-14,337.34,341.19,336.64,341.19,121376523
1028,2023-09-15,341.56,346.29,341.02,344.98,159760232
1028,2023-09-18,342.98,344.39,340.51,340.67,100511732
1028,2023-09-19,341.5,342.18,338.21,338.82,96050928
1028,2023-09-20,338.54,339.87,337.57,338.75,104345680
1028,2023-09-21,336.73,337.54,333.01,333.04,96328690
1028,2023-09-22,329.9,332.59,329.11,332.02,87027919
1028,2023-09-25,331.4,332.65,330.1,331.58,84400081
1028,2023-09-26,331.51,331.56,326.63,326.9,90024892
1028,2023-09-27,325.05,327.5,324.73,326.71,81602937
1028,2023-10-04,322.61,322.61,318.88,319.45,149154628
1028,2023-10-05,321.46,321.71,318.46,318.58,104522580
1028,2023-10-06,319.27,320.67,318.44,318.94,87538952
1028,2023-10-10,322.97,324.85,319.06,319.11,128817089
1028,2023-10-11,323.96,327.26,323.95,324.74,119111539
1028,2023-10-12,326.89,328.85,326.89,328.85,108819519
1028,2023-10-13,326.11,327.33,325.43,325.77,91775351
1028,2023-10-16,324.1,326.0,321.32,323.29,93097005
1028,2023-10-17,325.7,328.26,325.01,327.35,88460757
1028,2023-10-18,326.32,329.06,326.12,328.82,134130424
1028,2023-10-19,324.75,325.08,322.4,322.76,115713978
1028,2023-10-20,319.45,320.18,316.28,317.96,112714314
1028,2023-10-23,317.43,318.3,315.09,315.5,89162326
1028,2023-10-24,317.34,318.63,311.77,318.43,93256078
1028,2023-10-25,319.26,319.59,316.3,316.49,91218212
